65.6963 68.7241 -139.375 -135.938
62.6684 65.6963 -135.938 -132.5
65.6963 68.7241 -135.938 -132.5
68.7241 74.7798 -139.375 -132.5
68.7241 71.752 -139.375 -135.938
71.752 74.7798 -139.375 -135.938
68.7241 71.752 -135.938 -132.5
71.752 74.7798 -135.938 -132.5
74.7798 86.8912 -146.25 -132.5
74.7798 80.8355 -146.25 -139.375
74.7798 77.8077 -146.25 -142.813
77.8077 80.8355 -146.25 -142.813
74.7798 77.8077 -142.813 -139.375
77.8077 80.8355 -142.813 -139.375
80.8355 86.8912 -146.25 -139.375
80.8355 83.8634 -146.25 -142.813
83.8634 86.8912 -146.25 -142.813
80.8355 83.8634 -142.813 -139.375
83.8634 86.8912 -142.813 -139.375
74.7798 80.8355 -139.375 -132.5
74.7798 77.8077 -139.375 -135.938
77.8077 80.8355 -139.375 -135.938
74.7798 77.8077 -135.938 -132.5
77.8077 80.8355 -135.938 -132.5
80.8355 86.8912 -139.375 -132.5
80.8355 83.8634 -139.375 -135.938
83.8634 86.8912 -139.375 -135.938
80.8355 83.8634 -135.938 -132.5
83.8634 86.8912 -135.938 -132.5
38.4456 62.6684 -132.5 -105
38.4456 50.557 -132.5 -118.75
38.4456 44.5013 -132.5 -125.625
44.5013 50.557 -132.5 -125.625
38.4456 44.5013 -125.625 -118.75
38.4456 41.4735 -125.625 -122.188
41.4735 44.5013 -125.625 -122.188
38.4456 41.4735 -122.188 -118.75
41.4735 44.5013 -122.188 -118.75
44.5013 50.557 -125.625 -118.75
44.5013 47.5292 -125.625 -122.188
47.5292 50.557 -125.625 -122.188
44.5013 47.5292 -122.188 -118.75
47.5292 50.557 -122.188 -118.75
50.557 62.6684 -132.5 -118.75
50.557 56.6127 -132.5 -125.625
50.557 53.5849 -132.5 -129.063
53.5849 56.6127 -132.5 -129.063
50.557 53.5849 -129.063 -125.625
53.5849 56.6127 -129.063 -125.625
56.6127 62.6684 -132.5 -125.625
56.6127 59.6406 -132.5 -129.063
59.6406 62.6684 -132.5 -129.063
56.6127 59.6406 -129.063 -125.625
59.6406 62.6684 -129.063 -125.625
50.557 56.6127 -125.625 -118.75
50.557 53.5849 -125.625 -122.188
53.5849 56.6127 -125.625 -122.188
50.557 53.5849 -122.188 -118.75
53.5849 56.6127 -122.188 -118.75
56.6127 62.6684 -125.625 -118.75
56.6127 59.6406 -125.625 -122.188
59.6406 62.6684 -125.625 -122.188
56.6127 59.6406 -122.188 -118.75
59.6406 62.6684 -122.188 -118.75
38.4456 50.557 -118.75 -105
38.4456 44.5013 -118.75 -111.875
38.4456 41.4735 -118.75 -115.313
41.4735 44.5013 -118.75 -115.313
38.4456 41.4735 -115.313 -111.875
41.4735 44.5013 -115.313 -111.875
44.5013 50.557 -118.75 -111.875
44.5013 47.5292 -118.75 -115.313
47.5292 50.557 -118.75 -115.313
44.5013 47.5292 -115.313 -111.875
47.5292 50.557 -115.313 -111.875
38.4456 44.5013 -111.875 -105
38.4456 41.4735 -111.875 -108.438
41.4735 44.5013 -111.875 -108.438
38.4456 41.4735 -108.438 -105
41.4735 44.5013 -108.438 -105
44.5013 50.557 -111.875 -105
44.5013 47.5292 -111.875 -108.438
47.5292 50.557 -111.875 -108.438
44.5013 47.5292 -108.438 -105
47.5292 50.557 -108.438 -105
50.557 62.6684 -118.75 -105
50.557 56.6127 -118.75 -111.875
50.557 53.5849 -118.75 -115.313
53.5849 56.6127 -118.75 -115.313
50.557 53.5849 -115.313 -111.875
53.5849 56.6127 -115.313 -111.875
56.6127 62.6684 -118.75 -111.875
56.6127 59.6406 -118.75 -115.313
59.6406 62.6684 -118.75 -115.313
56.6127 59.6406 -115.313 -111.875
59.6406 62.6684 -115.313 -111.875
50.557 56.6127 -111.875 -105
50.557 53.5849 -111.875 -108.438
53.5849 56.6127 -111.875 -108.438
50.557 53.5849 -108.438 -105
53.5849 56.6127 -108.438 -105
56.6127 62.6684 -111.875 -105
56.6127 59.6406 -111.875 -108.438
59.6406 62.6684 -111.875 -108.438
56.6127 59.6406 -108.438 -105
59.6406 62.6684 -108.438 -105
62.6684 86.8912 -132.5 -105
62.6684 74.7798 -132.5 -118.75
62.6684 68.7241 -132.5 -125.625
62.6684 65.6963 -132.5 -129.063
65.6963 68.7241 -132.5 -129.063
62.6684 65.6963 -129.063 -125.625
65.6963 68.7241 -129.063 -125.625
68.7241 74.7798 -132.5 -125.625
68.7241 71.752 -132.5 -129.063
71.752 74.7798 -132.5 -129.063
68.7241 71.752 -129.063 -125.625
71.752 74.7798 -129.063 -125.625
62.6684 68.7241 -125.625 -118.75
62.6684 65.6963 -125.625 -122.188
65.6963 68.7241 -125.625 -122.188
62.6684 65.6963 -122.188 -118.75
65.6963 68.7241 -122.188 -118.75
68.7241 74.7798 -125.625 -118.75
68.7241 71.752 -125.625 -122.188
71.752 74.7798 -125.625 -122.188
68.7241 71.752 -122.188 -118.75
71.752 74.7798 -122.188 -118.75
74.7798 86.8912 -132.5 -118.75
74.7798 80.8355 -132.5 -125.625
74.7798 77.8077 -132.5 -129.063
77.8077 80.8355 -132.5 -129.063
74.7798 77.8077 -129.063 -125.625
77.8077 80.8355 -129.063 -125.625
80.8355 86.8912 -132.5 -125.625
80.8355 83.8634 -132.5 -129.063
83.8634 86.8912 -132.5 -129.063
80.8355 83.8634 -129.063 -125.625
83.8634 86.8912 -129.063 -125.625
74.7798 80.8355 -125.625 -118.75
74.7798 77.8077 -125.625 -122.188
77.8077 80.8355 -125.625 -122.188
74.7798 77.8077 -122.188 -118.75
77.8077 80.8355 -122.188 -118.75
80.8355 86.8912 -125.625 -118.75
80.8355 83.8634 -125.625 -122.188
83.8634 86.8912 -125.625 -122.188
80.8355 83.8634 -122.188 -118.75
83.8634 86.8912 -122.188 -118.75
62.6684 74.7798 -118.75 -105
62.6684 68.7241 -118.75 -111.875
62.6684 65.6963 -118.75 -115.313
65.6963 68.7241 -118.75 -115.313
62.6684 65.6963 -115.313 -111.875
65.6963 68.7241 -115.313 -111.875
68.7241 74.7798 -118.75 -111.875
68.7241 71.752 -118.75 -115.313
71.752 74.7798 -118.75 -115.313
68.7241 71.752 -115.313 -111.875
71.752 74.7798 -115.313 -111.875
62.6684 68.7241 -111.875 -105
62.6684 65.6963 -111.875 -108.438
65.6963 68.7241 -111.875 -108.438
62.6684 65.6963 -108.438 -105
65.6963 68.7241 -108.438 -105
68.7241 74.7798 -111.875 -105
68.7241 71.752 -111.875 -108.438
71.752 74.7798 -111.875 -108.438
68.7241 71.752 -108.438 -105
71.752 74.7798 -108.438 -105
74.7798 86.8912 -118.75 -105
74.7798 80.8355 -118.75 -111.875
74.7798 77.8077 -118.75 -115.313
77.8077 80.8355 -118.75 -115.313
74.7798 77.8077 -115.313 -111.875
77.8077 80.8355 -115.313 -111.875
80.8355 86.8912 -118.75 -111.875
80.8355 83.8634 -118.75 -115.313
83.8634 86.8912 -118.75 -115.313
80.8355 83.8634 -115.313 -111.875
83.8634 86.8912 -115.313 -111.875
74.7798 80.8355 -111.875 -105
74.7798 77.8077 -111.875 -108.438
77.8077 80.8355 -111.875 -108.438
74.7798 77.8077 -108.438 -105
77.8077 80.8355 -108.438 -105
80.8355 86.8912 -111.875 -105
80.8355 83.8634 -111.875 -108.438
83.8634 86.8912 -111.875 -108.438
80.8355 83.8634 -108.438 -105
83.8634 86.8912 -108.438 -105
-10 38.4456 -105 -50
-10 14.2228 -105 -77.5
-10 2.1114 -105 -91.25
2.1114 14.2228 -105 -91.25
2.1114 8.1671 -105 -98.125
2.1114 5.13925 -105 -101.563
5.13925 8.1671 -105 -101.563
2.1114 5.13925 -101.563 -98.125
5.13925 8.1671 -101.563 -98.125
8.1671 14.2228 -105 -98.125
8.1671 11.1949 -105 -101.563
11.1949 14.2228 -105 -101.563
8.1671 11.1949 -101.563 -98.125
11.1949 14.2228 -101.563 -98.125
2.1114 8.1671 -98.125 -91.25
2.1114 5.13925 -98.125 -94.6875
5.13925 8.1671 -98.125 -94.6875
2.1114 5.13925 -94.6875 -91.25
5.13925 8.1671 -94.6875 -91.25
8.1671 14.2228 -98.125 -91.25
8.1671 11.1949 -98.125 -94.6875
11.1949 14.2228 -98.125 -94.6875
8.1671 11.1949 -94.6875 -91.25
11.1949 14.2228 -94.6875 -91.25
-10 2.1114 -91.25 -77.5
-10 -3.9443 -91.25 -84.375
-3.9443 2.1114 -91.25 -84.375
-10 -3.9443 -84.375 -77.5
-3.9443 2.1114 -84.375 -77.5
2.1114 14.2228 -91.25 -77.5
2.1114 8.1671 -91.25 -84.375
2.1114 5.13925 -91.25 -87.8125
5.13925 8.1671 -91.25 -87.8125
2.1114 5.13925 -87.8125 -84.375
5.13925 8.1671 -87.8125 -84.375
8.1671 14.2228 -91.25 -84.375
8.1671 11.1949 -91.25 -87.8125
11.1949 14.2228 -91.25 -87.8125
8.1671 11.1949 -87.8125 -84.375
11.1949 14.2228 -87.8125 -84.375
2.1114 8.1671 -84.375 -77.5
2.1114 5.13925 -84.375 -80.9375
5.13925 8.1671 -84.375 -80.9375
2.1114 5.13925 -80.9375 -77.5
5.13925 8.1671 -80.9375 -77.5
8.1671 14.2228 -84.375 -77.5
8.1671 11.1949 -84.375 -80.9375
11.1949 14.2228 -84.375 -80.9375
8.1671 11.1949 -80.9375 -77.5
11.1949 14.2228 -80.9375 -77.5
14.2228 38.4456 -105 -77.5
14.2228 26.3342 -105 -91.25
14.2228 20.2785 -105 -98.125
14.2228 17.2507 -105 -101.563
17.2507 20.2785 -105 -101.563
14.2228 17.2507 -101.563 -98.125
17.2507 20.2785 -101.563 -98.125
20.2785 26.3342 -105 -98.125
20.2785 23.3064 -105 -101.563
23.3064 26.3342 -105 -101.563
20.2785 23.3064 -101.563 -98.125
23.3064 26.3342 -101.563 -98.125
14.2228 20.2785 -98.125 -91.25
14.2228 17.2507 -98.125 -94.6875
17.2507 20.2785 -98.125 -94.6875
14.2228 17.2507 -94.6875 -91.25
17.2507 20.2785 -94.6875 -91.25
20.2785 26.3342 -98.125 -91.25
20.2785 23.3064 -98.125 -94.6875
23.3064 26.3342 -98.125 -94.6875
20.2785 23.3064 -94.6875 -91.25
23.3064 26.3342 -94.6875 -91.25
26.3342 38.4456 -105 -91.25
26.3342 32.3899 -105 -98.125
26.3342 29.3621 -105 -101.563
29.3621 32.3899 -105 -101.563
26.3342 29.3621 -101.563 -98.125
29.3621 32.3899 -101.563 -98.125
32.3899 38.4456 -105 -98.125
32.3899 35.4178 -105 -101.563
35.4178 38.4456 -105 -101.563
32.3899 35.4178 -101.563 -98.125
35.4178 38.4456 -101.563 -98.125
26.3342 32.3899 -98.125 -91.25
26.3342 29.3621 -98.125 -94.6875
29.3621 32.3899 -98.125 -94.6875
26.3342 29.3621 -94.6875 -91.25
29.3621 32.3899 -94.6875 -91.25
32.3899 38.4456 -98.125 -91.25
32.3899 35.4178 -98.125 -94.6875
35.4178 38.4456 -98.125 -94.6875
32.3899 35.4178 -94.6875 -91.25
35.4178 38.4456 -94.6875 -91.25
14.2228 26.3342 -91.25 -77.5
14.2228 20.2785 -91.25 -84.375
14.2228 17.2507 -91.25 -87.8125
17.2507 20.2785 -91.25 -87.8125
14.2228 17.2507 -87.8125 -84.375
17.2507 20.2785 -87.8125 -84.375
20.2785 26.3342 -91.25 -84.375
20.2785 23.3064 -91.25 -87.8125
23.3064 26.3342 -91.25 -87.8125
20.2785 23.3064 -87.8125 -84.375
23.3064 26.3342 -87.8125 -84.375
14.2228 20.2785 -84.375 -77.5
14.2228 17.2507 -84.375 -80.9375
17.2507 20.2785 -84.375 -80.9375
14.2228 17.2507 -80.9375 -77.5
17.2507 20.2785 -80.9375 -77.5
20.2785 26.3342 -84.375 -77.5
20.2785 23.3064 -84.375 -80.9375
23.3064 26.3342 -84.375 -80.9375
20.2785 23.3064 -80.9375 -77.5
23.3064 26.3342 -80.9375 -77.5
26.3342 38.4456 -91.25 -77.5
26.3342 32.3899 -91.25 -84.375
26.3342 29.3621 -91.25 -87.8125
29.3621 32.3899 -91.25 -87.8125
26.3342 29.3621 -87.8125 -84.375
29.3621 32.3899 -87.8125 -84.375
32.3899 38.4456 -91.25 -84.375
32.3899 35.4178 -91.25 -87.8125
35.4178 38.4456 -91.25 -87.8125
32.3899 35.4178 -87.8125 -84.375
35.4178 38.4456 -87.8125 -84.375
26.3342 32.3899 -84.375 -77.5
26.3342 29.3621 -84.375 -80.9375
29.3621 32.3899 -84.375 -80.9375
26.3342 29.3621 -80.9375 -77.5
29.3621 32.3899 -80.9375 -77.5
32.3899 38.4456 -84.375 -77.5
32.3899 35.4178 -84.375 -80.9375
35.4178 38.4456 -84.375 -80.9375
32.3899 35.4178 -80.9375 -77.5
35.4178 38.4456 -80.9375 -77.5
-10 14.2228 -77.5 -50
-10 2.1114 -77.5 -63.75
-10 -3.9443 -77.5 -70.625
-3.9443 2.1114 -77.5 -70.625
-10 -3.9443 -70.625 -63.75
-3.9443 2.1114 -70.625 -63.75
2.1114 14.2228 -77.5 -63.75
2.1114 8.1671 -77.5 -70.625
2.1114 5.13925 -77.5 -74.0625
5.13925 8.1671 -77.5 -74.0625
2.1114 5.13925 -74.0625 -70.625
5.13925 8.1671 -74.0625 -70.625
8.1671 14.2228 -77.5 -70.625
8.1671 11.1949 -77.5 -74.0625
11.1949 14.2228 -77.5 -74.0625
8.1671 11.1949 -74.0625 -70.625
11.1949 14.2228 -74.0625 -70.625
2.1114 8.1671 -70.625 -63.75
2.1114 5.13925 -70.625 -67.1875
5.13925 8.1671 -70.625 -67.1875
2.1114 5.13925 -67.1875 -63.75
5.13925 8.1671 -67.1875 -63.75
8.1671 14.2228 -70.625 -63.75
8.1671 11.1949 -70.625 -67.1875
11.1949 14.2228 -70.625 -67.1875
8.1671 11.1949 -67.1875 -63.75
11.1949 14.2228 -67.1875 -63.75
-10 2.1114 -63.75 -50
-10 -3.9443 -63.75 -56.875
-3.9443 2.1114 -63.75 -56.875
-10 -3.9443 -56.875 -50
-3.9443 2.1114 -56.875 -50
2.1114 14.2228 -63.75 -50
2.1114 8.1671 -63.75 -56.875
2.1114 5.13925 -63.75 -60.3125
5.13925 8.1671 -63.75 -60.3125
2.1114 5.13925 -60.3125 -56.875
5.13925 8.1671 -60.3125 -56.875
8.1671 14.2228 -63.75 -56.875
8.1671 11.1949 -63.75 -60.3125
11.1949 14.2228 -63.75 -60.3125
8.1671 11.1949 -60.3125 -56.875
11.1949 14.2228 -60.3125 -56.875
2.1114 8.1671 -56.875 -50
2.1114 5.13925 -56.875 -53.4375
5.13925 8.1671 -56.875 -53.4375
2.1114 5.13925 -53.4375 -50
5.13925 8.1671 -53.4375 -50
8.1671 14.2228 -56.875 -50
8.1671 11.1949 -56.875 -53.4375
11.1949 14.2228 -56.875 -53.4375
8.1671 11.1949 -53.4375 -50
11.1949 14.2228 -53.4375 -50
14.2228 38.4456 -77.5 -50
14.2228 26.3342 -77.5 -63.75
14.2228 20.2785 -77.5 -70.625
14.2228 17.2507 -77.5 -74.0625
17.2507 20.2785 -77.5 -74.0625
14.2228 17.2507 -74.0625 -70.625
17.2507 20.2785 -74.0625 -70.625
20.2785 26.3342 -77.5 -70.625
20.2785 23.3064 -77.5 -74.0625
23.3064 26.3342 -77.5 -74.0625
20.2785 23.3064 -74.0625 -70.625
23.3064 26.3342 -74.0625 -70.625
14.2228 20.2785 -70.625 -63.75
14.2228 17.2507 -70.625 -67.1875
17.2507 20.2785 -70.625 -67.1875
14.2228 17.2507 -67.1875 -63.75
17.2507 20.2785 -67.1875 -63.75
20.2785 26.3342 -70.625 -63.75
20.2785 23.3064 -70.625 -67.1875
23.3064 26.3342 -70.625 -67.1875
20.2785 23.3064 -67.1875 -63.75
23.3064 26.3342 -67.1875 -63.75
26.3342 38.4456 -77.5 -63.75
26.3342 32.3899 -77.5 -70.625
26.3342 29.3621 -77.5 -74.0625
29.3621 32.3899 -77.5 -74.0625
26.3342 29.3621 -74.0625 -70.625
29.3621 32.3899 -74.0625 -70.625
32.3899 38.4456 -77.5 -70.625
32.3899 35.4178 -77.5 -74.0625
35.4178 38.4456 -77.5 -74.0625
32.3899 35.4178 -74.0625 -70.625
35.4178 38.4456 -74.0625 -70.625
26.3342 32.3899 -70.625 -63.75
26.3342 29.3621 -70.625 -67.1875
29.3621 32.3899 -70.625 -67.1875
26.3342 29.3621 -67.1875 -63.75
29.3621 32.3899 -67.1875 -63.75
32.3899 38.4456 -70.625 -63.75
32.3899 35.4178 -70.625 -67.1875
35.4178 38.4456 -70.625 -67.1875
32.3899 35.4178 -67.1875 -63.75
35.4178 38.4456 -67.1875 -63.75
14.2228 26.3342 -63.75 -50
14.2228 20.2785 -63.75 -56.875
14.2228 17.2507 -63.75 -60.3125
17.2507 20.2785 -63.75 -60.3125
14.2228 17.2507 -60.3125 -56.875
17.2507 20.2785 -60.3125 -56.875
20.2785 26.3342 -63.75 -56.875
20.2785 23.3064 -63.75 -60.3125
23.3064 26.3342 -63.75 -60.3125
20.2785 23.3064 -60.3125 -56.875
23.3064 26.3342 -60.3125 -56.875
14.2228 20.2785 -56.875 -50
14.2228 17.2507 -56.875 -53.4375
17.2507 20.2785 -56.875 -53.4375
14.2228 17.2507 -53.4375 -50
17.2507 20.2785 -53.4375 -50
20.2785 26.3342 -56.875 -50
20.2785 23.3064 -56.875 -53.4375
23.3064 26.3342 -56.875 -53.4375
20.2785 23.3064 -53.4375 -50
23.3064 26.3342 -53.4375 -50
26.3342 38.4456 -63.75 -50
26.3342 32.3899 -63.75 -56.875
26.3342 29.3621 -63.75 -60.3125
29.3621 32.3899 -63.75 -60.3125
26.3342 29.3621 -60.3125 -56.875
29.3621 32.3899 -60.3125 -56.875
32.3899 38.4456 -63.75 -56.875
32.3899 35.4178 -63.75 -60.3125
35.4178 38.4456 -63.75 -60.3125
32.3899 35.4178 -60.3125 -56.875
35.4178 38.4456 -60.3125 -56.875
26.3342 32.3899 -56.875 -50
26.3342 29.3621 -56.875 -53.4375
29.3621 32.3899 -56.875 -53.4375
26.3342 29.3621 -53.4375 -50
29.3621 32.3899 -53.4375 -50
32.3899 38.4456 -56.875 -50
32.3899 35.4178 -56.875 -53.4375
35.4178 38.4456 -56.875 -53.4375
32.3899 35.4178 -53.4375 -50
35.4178 38.4456 -53.4375 -50
38.4456 86.8912 -105 -50
38.4456 62.6684 -105 -77.5
38.4456 50.557 -105 -91.25
38.4456 44.5013 -105 -98.125
38.4456 41.4735 -105 -101.563
41.4735 44.5013 -105 -101.563
38.4456 41.4735 -101.563 -98.125
41.4735 44.5013 -101.563 -98.125
44.5013 50.557 -105 -98.125
44.5013 47.5292 -105 -101.563
47.5292 50.557 -105 -101.563
44.5013 47.5292 -101.563 -98.125
47.5292 50.557 -101.563 -98.125
38.4456 44.5013 -98.125 -91.25
38.4456 41.4735 -98.125 -94.6875
41.4735 44.5013 -98.125 -94.6875
38.4456 41.4735 -94.6875 -91.25
41.4735 44.5013 -94.6875 -91.25
44.5013 50.557 -98.125 -91.25
44.5013 47.5292 -98.125 -94.6875
47.5292 50.557 -98.125 -94.6875
44.5013 47.5292 -94.6875 -91.25
47.5292 50.557 -94.6875 -91.25
50.557 62.6684 -105 -91.25
50.557 56.6127 -105 -98.125
50.557 53.5849 -105 -101.563
53.5849 56.6127 -105 -101.563
50.557 53.5849 -101.563 -98.125
53.5849 56.6127 -101.563 -98.125
56.6127 62.6684 -105 -98.125
56.6127 59.6406 -105 -101.563
59.6406 62.6684 -105 -101.563
56.6127 59.6406 -101.563 -98.125
59.6406 62.6684 -101.563 -98.125
50.557 56.6127 -98.125 -91.25
50.557 53.5849 -98.125 -94.6875
53.5849 56.6127 -98.125 -94.6875
50.557 53.5849 -94.6875 -91.25
53.5849 56.6127 -94.6875 -91.25
56.6127 62.6684 -98.125 -91.25
56.6127 59.6406 -98.125 -94.6875
59.6406 62.6684 -98.125 -94.6875
56.6127 59.6406 -94.6875 -91.25
59.6406 62.6684 -94.6875 -91.25
38.4456 50.557 -91.25 -77.5
38.4456 44.5013 -91.25 -84.375
38.4456 41.4735 -91.25 -87.8125
41.4735 44.5013 -91.25 -87.8125
38.4456 41.4735 -87.8125 -84.375
41.4735 44.5013 -87.8125 -84.375
44.5013 50.557 -91.25 -84.375
44.5013 47.5292 -91.25 -87.8125
47.5292 50.557 -91.25 -87.8125
44.5013 47.5292 -87.8125 -84.375
47.5292 50.557 -87.8125 -84.375
38.4456 44.5013 -84.375 -77.5
38.4456 41.4735 -84.375 -80.9375
41.4735 44.5013 -84.375 -80.9375
38.4456 41.4735 -80.9375 -77.5
41.4735 44.5013 -80.9375 -77.5
44.5013 50.557 -84.375 -77.5
44.5013 47.5292 -84.375 -80.9375
47.5292 50.557 -84.375 -80.9375
44.5013 47.5292 -80.9375 -77.5
47.5292 50.557 -80.9375 -77.5
50.557 62.6684 -91.25 -77.5
50.557 56.6127 -91.25 -84.375
50.557 53.5849 -91.25 -87.8125
53.5849 56.6127 -91.25 -87.8125
50.557 53.5849 -87.8125 -84.375
53.5849 56.6127 -87.8125 -84.375
56.6127 62.6684 -91.25 -84.375
56.6127 59.6406 -91.25 -87.8125
59.6406 62.6684 -91.25 -87.8125
56.6127 59.6406 -87.8125 -84.375
59.6406 62.6684 -87.8125 -84.375
50.557 56.6127 -84.375 -77.5
50.557 53.5849 -84.375 -80.9375
53.5849 56.6127 -84.375 -80.9375
50.557 53.5849 -80.9375 -77.5
53.5849 56.6127 -80.9375 -77.5
56.6127 62.6684 -84.375 -77.5
56.6127 59.6406 -84.375 -80.9375
59.6406 62.6684 -84.375 -80.9375
56.6127 59.6406 -80.9375 -77.5
59.6406 62.6684 -80.9375 -77.5
62.6684 86.8912 -105 -77.5
62.6684 74.7798 -105 -91.25
62.6684 68.7241 -105 -98.125
62.6684 65.6963 -105 -101.563
65.6963 68.7241 -105 -101.563
62.6684 65.6963 -101.563 -98.125
65.6963 68.7241 -101.563 -98.125
68.7241 74.7798 -105 -98.125
68.7241 71.752 -105 -101.563
71.752 74.7798 -105 -101.563
68.7241 71.752 -101.563 -98.125
71.752 74.7798 -101.563 -98.125
62.6684 68.7241 -98.125 -91.25
62.6684 65.6963 -98.125 -94.6875
65.6963 68.7241 -98.125 -94.6875
62.6684 65.6963 -94.6875 -91.25
65.6963 68.7241 -94.6875 -91.25
68.7241 74.7798 -98.125 -91.25
68.7241 71.752 -98.125 -94.6875
71.752 74.7798 -98.125 -94.6875
68.7241 71.752 -94.6875 -91.25
71.752 74.7798 -94.6875 -91.25
74.7798 86.8912 -105 -91.25
74.7798 80.8355 -105 -98.125
74.7798 77.8077 -105 -101.563
77.8077 80.8355 -105 -101.563
74.7798 77.8077 -101.563 -98.125
77.8077 80.8355 -101.563 -98.125
80.8355 86.8912 -105 -98.125
80.8355 83.8634 -105 -101.563
83.8634 86.8912 -105 -101.563
80.8355 83.8634 -101.563 -98.125
83.8634 86.8912 -101.563 -98.125
74.7798 80.8355 -98.125 -91.25
74.7798 77.8077 -98.125 -94.6875
77.8077 80.8355 -98.125 -94.6875
74.7798 77.8077 -94.6875 -91.25
77.8077 80.8355 -94.6875 -91.25
80.8355 86.8912 -98.125 -91.25
80.8355 83.8634 -98.125 -94.6875
83.8634 86.8912 -98.125 -94.6875
80.8355 83.8634 -94.6875 -91.25
83.8634 86.8912 -94.6875 -91.25
62.6684 74.7798 -91.25 -77.5
62.6684 68.7241 -91.25 -84.375
62.6684 65.6963 -91.25 -87.8125
65.6963 68.7241 -91.25 -87.8125
62.6684 65.6963 -87.8125 -84.375
65.6963 68.7241 -87.8125 -84.375
68.7241 74.7798 -91.25 -84.375
68.7241 71.752 -91.25 -87.8125
71.752 74.7798 -91.25 -87.8125
68.7241 71.752 -87.8125 -84.375
71.752 74.7798 -87.8125 -84.375
62.6684 68.7241 -84.375 -77.5
62.6684 65.6963 -84.375 -80.9375
65.6963 68.7241 -84.375 -80.9375
62.6684 65.6963 -80.9375 -77.5
65.6963 68.7241 -80.9375 -77.5
68.7241 74.7798 -84.375 -77.5
68.7241 71.752 -84.375 -80.9375
71.752 74.7798 -84.375 -80.9375
68.7241 71.752 -80.9375 -77.5
71.752 74.7798 -80.9375 -77.5
74.7798 86.8912 -91.25 -77.5
74.7798 80.8355 -91.25 -84.375
74.7798 77.8077 -91.25 -87.8125
77.8077 80.8355 -91.25 -87.8125
74.7798 77.8077 -87.8125 -84.375
77.8077 80.8355 -87.8125 -84.375
80.8355 86.8912 -91.25 -84.375
80.8355 83.8634 -91.25 -87.8125
83.8634 86.8912 -91.25 -87.8125
80.8355 83.8634 -87.8125 -84.375
83.8634 86.8912 -87.8125 -84.375
74.7798 80.8355 -84.375 -77.5
74.7798 77.8077 -84.375 -80.9375
77.8077 80.8355 -84.375 -80.9375
74.7798 77.8077 -80.9375 -77.5
77.8077 80.8355 -80.9375 -77.5
80.8355 86.8912 -84.375 -77.5
80.8355 83.8634 -84.375 -80.9375
83.8634 86.8912 -84.375 -80.9375
80.8355 83.8634 -80.9375 -77.5
83.8634 86.8912 -80.9375 -77.5
38.4456 62.6684 -77.5 -50
38.4456 50.557 -77.5 -63.75
38.4456 44.5013 -77.5 -70.625
38.4456 41.4735 -77.5 -74.0625
41.4735 44.5013 -77.5 -74.0625
38.4456 41.4735 -74.0625 -70.625
41.4735 44.5013 -74.0625 -70.625
44.5013 50.557 -77.5 -70.625
44.5013 47.5292 -77.5 -74.0625
47.5292 50.557 -77.5 -74.0625
44.5013 47.5292 -74.0625 -70.625
47.5292 50.557 -74.0625 -70.625
38.4456 44.5013 -70.625 -63.75
38.4456 41.4735 -70.625 -67.1875
41.4735 44.5013 -70.625 -67.1875
38.4456 41.4735 -67.1875 -63.75
41.4735 44.5013 -67.1875 -63.75
44.5013 50.557 -70.625 -63.75
